Time,VehicleID,X,Y,Speed,BroadcastFrequency,NeighborDensity,CommunicationConsistency,Label
0,43,729.7500723534586,637.5259569620342,1.9101040851051123,9,7,0.07002970574747103,0.0
0,44,887.0403795586975,472.0577417281615,1.756961255034977,5,3,0.47978132685650476,0.0
0,45,119.71229233668373,712.9110519231458,7.30872218313208,9,7,0.33637046382842206,0.0
0,46,760.792501870576,561.3540733619051,1.6548670572777417,8,7,0.7155533152342419,0.0
0,47,771.1168242032174,493.42154784818956,8.396740533613206,15,4,0.10946759867911515,1.0
0,48,522.5733917424795,426.9884773692612,7.3561800444084655,17,4,0.25898265160181366,0.0
0,49,25.44980439127562,108.05851969500313,1.7321390257770979,14,5,0.9037239671752705,0.0
0,50,31.601725061821288,636.4962437233379,1.7635394267667273,4,6,0.8378257352832454,0.0
0,51,313.82359894433256,509.2240246580794,9.87975620651058,6,5,0.38409061149124957,1.0
0,52,907.1617224420085,249.6917404308359,4.368437161805083,11,9,0.5182603666763922,0.0
0,53,410.46727481802293,755.5728447558224,4.335779323602019,7,4,0.49118634086862656,0.0
0,54,229.62359135360603,77.64086173086224,8.315196105317522,10,6,0.7478716040922285,0.0
0,55,288.8653489783465,161.9736313343366,9.525237196454729,14,8,0.3911697660803798,0.0
0,56,929.2492920812834,808.0743209203426,9.874009574405838,8,9,0.005082139818025966,1.0
0,57,633.708303750791,870.7584610125357,7.780403667330475,14,5,0.90651371944458,0.0
0,58,803.7346426714473,186.71227444397525,4.386336269778242,10,6,0.7339099189537017,0.0
0,59,892.5664460047616,539.4712091202585,1.7515064502880189,7,7,0.1604001053300721,1.0
0,60,807.1747578614935,895.6735007044575,7.994322243346931,16,5,0.6989907380395877,0.0
0,61,317.62894725658214,110.51184598846355,6.025638247622245,18,12,0.8790714802281316,0.0
0,62,227.4583206181862,427.4160893532174,4.817998083222786,13,5,0.19313286458729306,0.0
0,63,817.2530676509468,860.4127071313695,9.157189465852625,11,7,0.37669536198679876,0.0
0,64,6.755683169446234,510.874823890266,2.000777340755362,6,4,0.01842771873821747,0.0
0,65,417.3373675019346,222.4774290746455,5.433625938617732,9,7,0.7536988340505192,0.0
0,66,119.92903095143826,337.54325474182315,1.1021828029067717,12,6,0.05792046055879829,0.0
0,67,942.4658596190797,323.57070813736567,5.217945777947136,9,10,0.5943958592285453,0.0
0,68,518.7555487756681,702.8880621164168,1.5067294811365362,13,6,0.8187856433570937,0.0
0,69,363.52717261884976,971.5755726694588,2.0693612464126474,6,3,0.9443036349578299,0.0
0,70,962.2835788225715,251.92806988191208,2.057736220993944,10,5,0.2983744309899926,0.0
0,71,497.71375028798485,301.25168921976297,6.842892719044572,7,6,0.8680543225322929,1.0
0,72,285.55521330789236,36.163802701528304,7.71440391338881,13,8,0.31195199049513045,0.0
0,73,609.340250972923,502.95956588267313,6.250318885874437,12,6,0.868122813490531,0.0
0,74,51.89396527871151,278.7676921791515,9.659552936270877,10,6,0.15924573827926447,0.0
0,75,908.0066935845963,239.20425483711333,4.373835215713337,6,7,0.5303543937282561,0.0
0,76,144.55048963748192,489.6647575510211,3.571408776536747,8,7,0.9675112636137777,0.0
0,77,985.0957676205119,241.988430901299,8.817392153705143,11,5,0.5584126725831979,0.0
0,78,671.970192886785,761.4152719979706,3.0123625466750736,11,8,0.5902639388856225,0.0
0,79,237.5084565174454,729.1529876400566,9.669002854965502,6,5,0.6804566263593252,0.0
0,80,367.75995646568765,632.4111560731562,1.109390272208347,12,5,0.7570592676112233,0.0
0,81,634.4104662824517,536.5682102233546,9.728909440368751,12,4,0.14592207403514545,0.0
0,82,90.17947033458009,835.3221849073085,1.388439207555185,7,7,0.7758047357929561,0.0
0,83,321.57608284670596,185.74712472399244,9.02028802328264,10,9,0.08250853444042128,0.0
0,84,41.14828792457406,590.7294343657412,5.749309981776698,7,7,0.8214407280098664,0.0
0,85,676.6525389946191,16.926442190976882,9.936683165073703,17,6,0.8962213026850383,0.0
0,86,512.1246031692165,226.5345851459434,1.6641690826185898,11,7,0.9352018152994597,0.0
0,87,645.7082410486188,174.51641087828114,5.984688559611887,13,9,0.4843984475740406,0.0
0,88,691.2504921533287,386.83842058735576,9.72372282057189,11,2,0.48090383144898485,0.0
0,89,936.2057245912683,137.13737397734914,5.707880597531339,9,1,0.5932786483101787,0.0
0,90,341.2666808080683,113.4459017608617,6.664587743217362,11,11,0.47018259269666507,0.0
0,91,925.0483964030232,877.8793838400613,7.261738200861554,9,8,0.16167254414680265,1.0
0,92,257.45378102476144,660.1400944427431,5.090869582909959,8,5,0.49327684678379957,1.0
0,93,816.6657959201178,555.0721874656176,6.648022720756571,7,8,0.20357828034224268,0.0
0,94,530.0767450215911,241.44445727432432,6.258828807307902,18,5,0.8462452920190493,0.0
0,95,93.33738817485266,897.6445860655052,9.110422094418901,13,9,0.5433005233632884,0.0
0,96,900.4220012476492,633.1262724310632,1.409017423073121,11,8,0.7929560946056315,0.0
0,97,339.13918636932584,349.5568896992037,3.528668706330073,8,6,0.3838471518677963,0.0
0,98,725.8903560101741,897.7522651185345,9.553703356689029,7,9,0.4053101830857434,0.0
0,99,887.2700160285332,780.1144468302012,9.012374055018247,9,10,0.413031174647697,0.0
0,100,641.5920831115745,84.07586224600249,5.100910775071417,5,13,0.5929183998317819,0.0
0,101,161.73324305658372,898.7682369440574,6.581193380213831,5,4,0.3121480566964471,0.0
0,102,606.3584638900204,9.447386438501503,3.496430646830194,11,8,0.23702785710833618,0.0
0,103,101.32863350395571,663.7084420764847,2.6930904375138516,9,7,0.44877757383140304,0.0
0,104,5.236844832654487,160.44153092546995,5.173285644459839,9,4,0.9485833548514337,0.0
0,105,548.5268941757605,691.7775265310063,4.180170052234475,9,6,0.35673205304000166,0.0
0,106,652.0031688796984,224.62171109342293,6.252905006657849,12,8,0.8642161776741689,0.0
0,107,712.198984517606,237.26265238340417,1.6996117326848634,6,9,0.05169683724152696,0.0
0,108,325.67325144773383,745.9534958147326,9.769553268995498,6,4,0.10330895712401567,0.0
0,109,649.8001388654376,849.5951547824751,9.875896700316426,9,8,0.6859677359829841,0.0
0,110,656.909863743152,568.0509593403744,7.2834554261777065,7,4,0.34265348812091534,1.0
0,111,93.71233238427439,367.27980185372587,5.824867297097083,6,5,0.9398197919268417,0.0
0,112,265.37870703004745,243.73401592876755,3.78574854657695,7,5,0.15616384479217393,0.0
0,113,972.5686441555738,393.86911885422774,8.324155177362538,7,5,0.9786312874005304,0.0
0,114,891.866483270887,630.4474598810674,7.162580552984913,15,9,0.9408753563380648,0.0
0,115,794.9723404884614,502.7193617232818,2.463552454104022,11,5,0.15928744524280514,0.0
0,116,577.0969650972337,492.18307929494927,9.198344660444583,13,6,0.2886855955306381,0.0
0,117,194.58607033000695,722.705060175508,8.402835186308522,9,7,0.8778911590413275,0.0
0,118,280.42327209795076,25.02043376443514,9.548199219627316,9,7,0.6490746587943931,1.0
0,119,645.2137873890717,177.3068122086003,7.531475575495239,11,10,0.3804197042327977,0.0
0,120,940.521835136512,954.0544082793622,6.520736763422109,10,5,0.01466705704626381,0.0
0,121,914.9473458773411,369.84278164377014,4.76418732661557,11,8,0.5004453091307415,0.0
0,122,15.53621409643794,929.166850741662,9.39455635018612,13,8,0.1489918559701947,1.0
0,123,428.23097731371695,966.2081771572948,8.794575005503674,10,3,0.5494142384304533,0.0
0,124,963.6894463372973,853.0700932308101,1.4069680309557047,10,7,0.43086209153803334,0.0
0,125,294.5470632075669,384.99163738000163,1.2373027704752682,17,5,0.3800745089372053,1.0
0,126,850.8708836632916,316.9037356494103,4.388170301902447,7,10,0.6173517574129742,0.0
0,127,169.53104415172874,557.0834510986043,8.294979977036496,16,6,0.5809320532627977,0.0
0,128,935.3434256135986,696.4600837415169,9.8854851638345,13,9,0.12322265417216605,0.0
0,129,570.2303652192509,97.31761584254686,2.3537520199317536,7,11,0.7934072581478373,0.0
0,130,614.6076445816738,990.5841598555143,6.347176438169216,9,2,0.8157486435042809,0.0
0,131,139.97199496380225,518.3531201439378,4.428017709679194,5,8,0.6379852057932976,0.0
0,132,877.402600471175,740.9506293969274,9.72922958033143,13,9,0.17477344282737717,0.0
0,133,696.7768525257906,703.1805176522004,8.579070308221379,13,6,0.2556449978092723,0.0
0,134,359.1528742665277,293.98825866943395,8.54495834240024,6,8,0.15298380082856267,0.0
0,135,809.0848347088253,810.4987716325833,5.218238438154732,10,7,0.17844596522777212,0.0
0,136,866.8946009535987,912.9851833198572,4.733375521038987,7,7,0.2568838476457148,1.0
0,137,511.4337710996101,501.21068667407536,3.4606636473763563,6,7,0.5970469168956917,0.0
0,138,798.348190863335,649.9466613241157,1.507379469858344,9,9,0.01582109176558244,0.0
0,139,701.687751841633,796.3524784702954,8.782501386295479,11,7,0.9055247923296739,0.0
0,140,890.4587738855159,337.60412583023697,8.316109082170698,11,11,0.4011879140389827,0.0
0,141,375.31693240968895,93.66914029112314,9.997459059575176,11,9,0.831863113251422,0.0
0,142,578.6183195062265,35.08474051030381,9.969731533665149,11,8,0.5928119916534227,0.0
0,143,465.81413629298817,542.3216897407875,5.998885350423647,10,5,0.05233887578650831,0.0
0,144,286.3487372312048,590.6161399891481,7.9208867366245945,8,9,0.08876739410776846,1.0
0,145,31.377681825024293,37.60469088509262,9.502891568941852,13,5,0.4094778530052039,1.0
0,146,822.4668618948045,360.74716230969784,8.646826516096702,9,7,0.9741646286280156,0.0
0,147,126.75082089752262,522.3962950409737,3.226132915688779,13,8,0.6715584436130373,0.0
0,148,769.5820128315067,215.57540727744976,5.054897217790842,11,7,0.1593040206189803,0.0
0,149,622.7015261784256,85.18210318930578,2.162434736363455,7,13,0.3809095255109872,0.0
0,150,51.38707514814456,530.8543244835126,9.586459245328502,10,7,0.2797035384714792,0.0
0,151,541.2062938351891,637.9119218165569,6.455571710057921,11,6,0.3910427630581744,0.0
0,152,726.0920388474399,975.7891984189914,3.0577852495311646,10,2,0.6743038064090484,0.0
0,153,516.3461162903976,323.2684701922128,7.045306159652711,6,5,0.8187350040742701,0.0
0,154,794.9532395204612,270.20598698620705,6.5631541641210625,6,10,0.9573228878945872,0.0
0,155,439.033118281509,78.82190592309482,4.223464462295564,11,5,0.31372769119409605,0.0
0,156,25.393760215337924,962.5025050363951,2.022018329796661,13,7,0.12176191112527479,0.0
0,157,835.9494559127612,695.9828106108936,7.044158760335196,7,9,0.7767236304716927,0.0
0,158,408.5233668932023,173.40148658751244,5.68276930813414,8,9,0.0003325061204894064,0.0
0,159,155.67008279765952,250.40597544758364,7.950865525620754,9,5,0.5644410906788825,1.0
0,160,548.8764388666326,714.2683919474412,5.68147151000794,10,5,0.6194977514075877,0.0
0,161,659.8460052251327,279.81310671798826,8.669633502866862,6,3,0.7826960407441492,1.0
0,162,954.5852864170348,737.5123526917286,5.9671615489703695,12,7,0.6331896260134641,0.0
0,163,554.0260994735967,611.3973306573615,6.0484417438184765,7,4,0.6557236725616563,1.0
0,164,420.218826488095,248.12982068736903,8.889882423925105,13,8,0.6540757953719981,1.0
0,165,355.8376621762591,757.8697346091152,4.631345795911574,10,3,0.3870787603356308,0.0
0,166,14.598139731629013,115.96170722490042,2.2061370560557667,6,5,0.7903377358601481,0.0
0,167,46.02332767034219,40.77437337618966,1.2590440868200508,7,5,0.32350039491147375,0.0
0,168,855.9818455515913,703.8594681631848,7.796235301062571,7,9,0.042633209287032736,0.0
0,169,474.00453111217934,97.52589028086295,6.582785962181182,11,4,0.2660192780053807,0.0
0,170,491.1011864212965,472.9247447447613,7.336717912893012,14,6,0.6517106479109683,0.0
0,171,173.3831040382756,433.91819691561454,2.9166774535801965,14,6,0.9562221906489483,0.0
0,172,398.3413119954172,615.6728681378817,2.2273432802809277,13,6,0.2793677139347164,0.0
0,173,635.1909805643703,45.24815643004273,1.1309019910109375,10,9,0.45012443241975963,0.0
0,174,374.38570655905744,626.183521996735,4.155288029259372,9,5,0.10569347990627409,0.0
0,175,503.7523896274378,856.4182602295432,6.309259181691698,3,2,0.7462072574818386,1.0
0,176,658.8377240600369,163.208169235138,4.530196405897591,5,9,0.5085792894475785,0.0
0,177,70.45775276551049,642.3817025240071,4.937274298213562,16,8,0.3548413602568904,0.0
0,178,26.350731077590382,585.8662538813738,9.137428250443735,14,6,0.4242968858848881,0.0
0,179,939.8851247326788,575.4862976455773,4.134299203209704,12,5,0.2554134846852195,0.0
0,180,387.90068533877945,642.8035515372844,5.625905402438297,18,4,0.895814597371882,0.0
0,181,457.96655515078584,545.0131997151333,8.052877114670288,10,5,0.4860155029775399,0.0
0,182,941.8488666773256,386.12161525128494,4.568885040891431,11,5,0.043735625879969486,1.0
0,183,960.6769252733376,905.480679600215,6.598780302050861,5,7,0.550091940458156,0.0
0,184,195.59602613506456,68.77198924375453,8.761273378720706,8,5,0.6759822755863554,0.0
0,185,100.77045615953598,17.291531558741397,9.54568561291878,8,3,0.2584316202918181,0.0
0,186,94.46341668049914,683.0700098906767,2.323661328361341,12,6,0.18059459817530088,0.0
0,187,70.35531906559521,318.63952766184553,9.339288626453449,13,5,0.5395562204955051,1.0
0,188,845.1228181401359,22.846237364267072,5.429046637715844,12,2,0.9651297421269965,0.0
0,189,814.4607665435411,281.62253031215306,3.324199494690625,8,11,0.7581850110765374,0.0
0,190,118.41468859426358,696.8520660646473,5.132221806144352,5,6,0.09375692064555663,1.0
0,191,629.0944186513266,878.2127355398876,9.820293177569294,9,5,0.558042325148967,0.0
0,192,735.4098288564257,803.7436019202188,5.4335628459358265,14,9,0.19395386726777486,0.0
0,193,282.33529337495577,177.56429261405614,3.958764492587574,8,8,0.8151183844803679,0.0
0,194,750.7688364571144,807.0865268095189,6.700607688850532,9,8,0.5241591707261622,0.0
1,0,374.4823340419962,950.8647497646389,9.91454627800606,14,3,0.7495454844688882,0.0
1,1,732.0795615409564,598.6488903007828,4.713559092202838,10,6,0.12471405691139048,0.0
1,2,156.13136702746246,155.86315798050802,4.348162772135049,13,5,0.1378228991592354,1.0
1,3,58.20749620369646,865.9611132862813,7.987716646677971,6,7,0.16688511785487092,0.0
1,4,601.1961725455315,708.0520316202443,4.06723186227716,9,7,0.5101097124988252,0.0
1,5,20.12931350568677,968.8139096618439,9.376815930432082,7,6,0.05280396046852809,0.0
1,6,831.9178387005688,212.5390039734094,8.725714766587107,11,8,0.3221080042291855,0.0
1,7,181.65090014652347,182.868440470334,4.860946246375165,12,4,0.9819691904461453,0.0
1,8,304.2571752754884,525.0272076457402,7.757839610123476,10,5,0.12237675732517794,1.0
1,9,432.83640571176693,290.9538277483581,7.7908858667621415,9,7,0.801366915819519,0.0
1,10,611.968984362047,139.5766553594415,1.9281148195233935,8,12,0.6375532644702298,0.0
1,11,291.8354329132211,365.0002497404774,9.1229761601161,12,6,0.9503127529305917,0.0
1,12,455.76989329479557,785.5823541998196,5.547271352030714,12,3,0.586479092188707,0.0
1,13,199.5920323146383,514.4466233466845,8.438117194969674,13,9,0.8527280198757112,0.0
1,14,592.2554587997162,46.655591050122574,3.880446409275506,10,9,0.4351803992553568,0.0
1,15,609.2228587359424,171.0844058290204,9.059709056465804,11,10,0.9039133302603747,0.0
1,16,65.26176661123506,948.7658867197279,4.502815108607468,7,8,0.39883602970372944,1.0
1,17,965.6419987159691,808.4738475652307,1.0975388633226852,3,9,0.27571985309555225,0.0
1,18,304.4314840066753,97.89715177966413,9.148437787773373,20,12,0.4288868788610386,0.0
1,19,684.4791015599441,440.01162408925785,1.821580091075202,11,3,0.315189521097359,0.0
1,20,122.03154727187275,495.22414895916955,3.873822738313734,7,8,0.5483205837264242,1.0
1,21,34.605042803652424,909.9950555129973,9.550557703457244,9,10,0.7877130155277087,0.0
1,22,259.47965637748496,662.8917501744887,9.555464322438006,12,5,0.3382631053323484,1.0
1,23,311.37888145077187,520.1657487332578,6.160940993109575,19,5,0.022035160297504186,1.0
1,24,546.4256782711633,184.61807049807604,6.686534909528193,5,8,0.5451055282606997,0.0
1,25,969.7060312136026,774.6202515443042,5.036009697804878,9,8,0.7916999884533517,0.0
1,26,939.631351359174,894.9053494638974,3.638896945282581,9,8,0.6641879145054174,0.0
1,27,597.8896895095421,921.4939510852957,3.957980908329244,14,5,0.7492837126957764,0.0
1,28,87.58812071440042,196.8631044423309,7.052666104693346,5,6,0.9780618179735285,0.0
1,29,45.85582864823277,326.02441166810706,7.77137076493912,8,5,0.5448477590845157,0.0
1,30,389.1619278160624,271.21274253539985,8.124211393532637,12,8,0.2554933446556047,0.0
1,31,829.4198795427,356.59859832594464,8.106563285150985,12,7,0.5525136147827252,0.0
1,32,280.8225045192321,542.6244670058018,1.8208549274382133,8,6,0.7983441882243283,1.0
1,33,141.29440915840345,801.6050805455594,5.449782742323233,9,5,0.4410721582507837,0.0
1,34,74.59852475608994,986.8798737753806,1.5180288401497986,5,7,0.7574818847894174,0.0
1,35,772.5237591979677,198.7998039483701,5.94575994091362,11,7,0.8969579304235343,0.0
1,36,5.67871353235994,815.8873623508359,4.973774512360393,10,4,0.6134731386391763,0.0
1,37,705.8050457682122,730.0267455584745,8.989337644824698,6,7,0.598112629369018,0.0
1,38,771.0744166961949,73.67564342385026,4.158235112968708,8,2,0.9677558771033888,0.0
1,39,358.7129570974636,115.52919913048194,2.053603147848453,12,11,0.9884159894120765,0.0
1,40,863.165413591442,623.0635482933978,2.2869251384755227,12,9,0.9970781570816617,0.0
1,41,331.69916636385835,63.710971064064466,7.85359568545725,6,8,0.0930304864600272,0.0
1,42,310.41488769602336,325.8195191609599,6.56396256984635,7,7,0.9734573899761731,0.0
1,43,729.6877420286748,637.4482118220079,1.9101040851051123,15,6,0.7595824101146318,0.0
1,44,887.2118820168026,472.1987540367077,1.756961255034977,11,3,0.2543219811783167,0.0
1,45,120.17896171009417,713.4662544927735,7.30872218313208,10,7,0.11294320841117356,0.0
1,46,760.6558692507253,561.4265821720287,1.6548670572777417,9,7,0.7396713007267637,0.0
1,47,770.5983429705719,493.6126197410655,8.396740533613206,9,4,0.7380691233385172,1.0
1,48,523.0238781483836,427.4941961014675,7.3561800444084655,7,4,0.7392947351647732,0.0
1,49,25.31343091237675,107.99440269430906,1.7321390257770979,6,5,0.9917426171678388,0.0
1,50,31.451002708596967,636.3470758032639,1.7635394267667273,8,6,0.21552986879133185,0.0
1,51,313.5477123243106,508.3714123806888,9.87975620651058,13,5,0.7592487330608428,1.0
1,52,907.5143495432166,249.45825895099458,4.368437161805083,13,9,0.8988473881802473,0.0
1,53,410.59801464825387,755.8973576543941,4.335779323602019,9,4,0.22673038292351066,0.0
1,54,229.42670736629955,77.02362258197043,8.315196105317522,9,6,0.4790700631033512,0.0
1,55,287.9471162820531,161.8239785069061,9.525237196454729,6,8,0.9727763228920858,0.0
1,56,929.8931546248406,808.4679293048072,9.874009574405838,11,9,0.6282381104632814,1.0
1,57,633.7591500686295,870.968670567543,7.780403667330475,9,5,0.12024722651167563,0.0
1,58,803.3559623093166,186.50463913153376,4.386336269778242,8,6,0.07424087298838644,0.0
1,59,892.470586580207,539.551864642615,1.7515064502880189,11,7,0.8772394571622004,1.0
1,60,807.7779482819186,895.4023460910756,7.994322243346931,11,5,0.8381521835519244,0.0
1,61,317.3701947067165,110.42650197369788,6.025638247622245,8,12,0.573349345635218,0.0
1,62,227.61136439488672,427.177412714117,4.817998083222786,7,5,0.7375657490928268,0.0
1,63,817.2992926992837,859.5567767156896,9.157189465852625,14,7,0.9558244837207522,0.0
1,64,6.5656661274553745,510.9526343035712,2.000777340755362,5,4,0.4644332362255428,0.0
1,65,416.94345545807727,222.304439486117,5.433625938617732,6,7,0.9481083201714422,0.0
1,66,119.91696119275187,337.60691731956655,1.1021828029067717,11,6,0.13169343847203852,0.0
1,67,942.1884573903893,323.8699576774945,5.217945777947136,19,10,0.27156876475103986,0.0
1,68,518.7473814378646,703.0338654091252,1.5067294811365362,8,6,0.8914800156235068,0.0
1,69,363.32144542854974,971.3850945741922,2.0693612464126474,7,3,0.4504653016578183,0.0
1,70,962.2724552545427,251.97849252504972,2.057736220993944,10,5,0.4742884204312605,0.0
1,71,497.83810951843924,301.3023368742809,6.842892719044572,14,6,0.8333170714730125,1.0
1,72,286.08584798338086,35.831941421440284,7.71440391338881,10,8,0.2185098343541303,0.0
1,73,609.2112404497753,502.390021540226,6.250318885874437,8,6,0.28456230176289754,0.0
1,74,52.50871211100113,278.82873951937233,9.659552936270877,14,6,0.029668223064739818,0.0
1,75,908.1601454008597,238.80610773861636,4.373835215713337,6,7,0.7298603088484784,0.0
1,76,144.8235299499106,489.78685902050614,3.571408776536747,7,7,0.29672764110409,0.0
1,77,985.4809628559406,242.78910852863712,8.817392153705143,14,5,0.8715977272882306,0.0
1,78,671.8236078479792,761.5148559454226,3.0123625466750736,13,8,0.09228479207325724,0.0
1,79,237.69472312561652,729.2488725437378,9.669002854965502,15,5,0.3210810970870501,0.0
1,80,367.8153928672016,632.3917806444028,1.109390272208347,11,5,0.8880390643601178,0.0
1,81,634.6025001713747,536.5724006786127,9.728909440368751,6,4,0.1543215652830794,0.0
1,82,90.08834664767124,835.3604716995641,1.388439207555185,12,7,0.829017732545491,0.0
1,83,322.46235000678286,186.32444594114133,9.02028802328264,12,9,0.4488530716747082,0.0
1,84,40.67039651756652,590.6137223138746,5.749309981776698,7,7,0.8167232025585446,0.0
1,85,675.7927864723364,16.70265335132714,9.936683165073703,14,7,0.07761464473144086,0.0
1,86,512.1387600454285,226.65498528112587,1.6641690826185898,11,7,0.38423962013738133,0.0
1,87,645.6485418186735,174.61128776645552,5.984688559611887,13,10,0.8896520330175663,0.0
1,88,690.3020590992978,386.58570557159413,9.72372282057189,10,2,0.16562834702826534,0.0
1,89,936.3720984772382,136.61770392736062,5.707880597531339,8,1,0.3789102780588144,0.0
1,90,340.6091664307411,113.29378188302294,6.664587743217362,13,11,0.10125991461515893,0.0
1,91,925.5525636216905,877.9245305673494,7.261738200861554,14,8,0.5596884448379399,1.0
1,92,257.0518662233187,659.80140879942,5.090869582909959,20,5,0.9774521179903679,1.0
1,93,816.7082271997286,554.5879309275641,6.648022720756571,5,8,0.9256373300253358,0.0
1,94,529.9692812117761,241.31356547117568,6.258828807307902,8,5,0.48785119719240644,0.0
1,95,92.6633040036347,898.2558593770609,9.110422094418901,9,9,0.4740064284831559,0.0
1,96,900.4062562425258,633.2657251322606,1.409017423073121,10,8,0.60687734157693,0.0
1,97,338.89329764881705,349.22585656833286,3.528668706330073,10,6,0.24690742666758558,0.0
1,98,726.5372357643383,897.4774731853599,9.553703356689029,13,9,0.1771709252718655,0.0
1,99,887.2834379158975,780.4341830090301,9.012374055018247,10,10,0.5829844261646024,0.0
1,100,642.1018822171887,83.7193305082365,5.100910775071417,13,13,0.7823883294600873,0.0
1,101,162.0420035915419,898.5056333571036,6.581193380213831,8,4,0.46144551188731264,0.0
1,102,606.5198717359062,9.201226635437472,3.496430646830194,15,8,0.5930145003605977,0.0
1,103,101.38202164390229,663.6295133808139,2.6930904375138516,10,7,0.745860038627012,0.0
1,104,5.2878766875836085,159.98394455197013,5.173285644459839,12,4,0.034461259425,0.0
1,105,548.9195022069741,692.1529995571337,4.180170052234475,10,6,0.7546212215985918,0.0
1,106,651.9930780667889,224.37465566300648,6.252905006657849,10,8,0.5627116990223392,0.0
1,107,712.179005144431,237.29860097420593,1.6996117326848634,15,9,0.7257164632199491,0.0
1,108,326.443976500931,745.867483252652,9.769553268995498,9,4,0.5914067594224881,0.0
1,109,650.4057078002841,849.5487052479658,9.875896700316426,8,8,0.31189908000428046,0.0
1,110,656.5545004060189,567.367465388611,7.2834554261777065,20,4,0.7340297625893063,1.0
1,111,94.01825021463233,367.77987532966375,5.824867297097083,10,5,0.6444702771210337,0.0
1,112,265.62084184513134,243.60788033116626,3.78574854657695,12,5,0.7933940143053477,0.0
